dps,name,star,element,weapon,str,amulets,condition,comment,
2961,Berserker,4*,shadow,sword,2149,[Resounding_Rendition+Fresh_Perspective][Shinobi],<hp70 & last offense>,,attack:756,force_strike:486,skill_1:1717,skill_2:0,skill_3:0,team_buff:0
2741,_c_Berserker,4*,shadow,sword,2149,[Resounding_Rendition+Fresh_Perspective][Shinobi],!<hp70 & last offense>,,attack:698,force_strike:450,skill_1:1592,skill_2:0,skill_3:0,team_buff:0
3892,Euden,4*,flame,sword,2272,[Resounding_Rendition+Fresh_Perspective][Sakuya],<hp70>,,attack:609,force_strike:389,skill_1:1579,skill_2:625,skill_3:500,team_buff:186
3698,_c_Euden,4*,flame,sword,2272,[Resounding_Rendition+Fresh_Perspective][Sakuya],!<hp70>,,attack:577,force_strike:369,skill_1:1497,skill_2:593,skill_3:474,team_buff:186
4233,Karl,4*,flame,sword,2246,[Resounding_Rendition+Fresh_Perspective][Sakuya],<hp70>,,attack:764,force_strike:488,skill_1:1596,skill_2:0,skill_3:673,team_buff:711
3840,_c_Karl,4*,flame,sword,2246,[Resounding_Rendition+Fresh_Perspective][Sakuya],!<hp70>,,attack:678,force_strike:433,skill_1:1418,skill_2:0,skill_3:598,team_buff:711
3942,Naveed,5*,flame,sword,2335,[The_Shining_Overlord+Jewels_of_the_Sun][Sakuya],<hp70>,,attack:663,force_strike:257,skill_1:2322,skill_2:0,skill_3:699,team_buff:0
3639,_c_Naveed,5*,flame,sword,2335,[The_Shining_Overlord+Jewels_of_the_Sun][Sakuya],!<hp70>,,attack:612,force_strike:238,skill_1:2143,skill_2:0,skill_3:645,team_buff:0
3697,Raemond,3*,light,sword,3026,[Resounding_Rendition+Fresh_Perspective][Cupid],<hp70>,,attack:905,force_strike:580,skill_1:1164,skill_2:586,skill_3:459,team_buff:0
3503,_c_Raemond,3*,light,sword,3026,[Resounding_Rendition+Fresh_Perspective][Cupid],!<hp70>,,attack:858,force_strike:550,skill_1:1103,skill_2:555,skill_3:435,team_buff:0
4043,Rodrigo,3*,shadow,sword,2219,[Resounding_Rendition+Fresh_Perspective][Shinobi],<hp70>,,attack:882,force_strike:467,skill_1:1814,skill_2:879,skill_3:0,team_buff:0
3592,_c_Rodrigo,3*,shadow,sword,2219,[Resounding_Rendition+Fresh_Perspective][Shinobi],!<hp70>,,attack:783,force_strike:415,skill_1:1612,skill_2:781,skill_3:0,team_buff:0
4633,Xander,5*,water,sword,2370,[The_Shining_Overlord+Jewels_of_the_Sun][Siren],<hp70>,c2+fs,attack:546,force_strike:607,skill_1:1877,skill_2:886,skill_3:715,team_buff:0
4276,_c_Xander,5*,water,sword,2370,[The_Shining_Overlord+Jewels_of_the_Sun][Siren],!<hp70>,c2+fs,attack:504,force_strike:561,skill_1:1732,skill_2:818,skill_3:660,team_buff:0
4439,Zardin,3*,water,sword,2230,[The_Shining_Overlord+Levins_Champion][Siren],<hp70 & hp100>,,attack:791,force_strike:364,skill_1:1879,skill_2:676,skill_3:727,team_buff:0
3781,_c_Zardin,3*,water,sword,2230,[The_Shining_Overlord+Levins_Champion][Siren],!<hp70 & hp100>,,attack:674,force_strike:310,skill_1:1600,skill_2:576,skill_3:619,team_buff:0
4020,Aoi,3*,flame,blade,2334,[Resounding_Rendition+Crystalian_Envoy][Sakuya],<hp70>,,attack:1040,force_strike:0,skill_1:1734,skill_2:780,skill_3:466,team_buff:0
3437,_c_Aoi,3*,flame,blade,2334,[Resounding_Rendition+Crystalian_Envoy][Sakuya],!<hp70>,,attack:889,force_strike:0,skill_1:1482,skill_2:667,skill_3:398,team_buff:0
